tournament_id,player_id,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
401353255,257,T16,0.19,1.55,-0.11,0.11,1.55,1.75
401353255,3378,T16,2.02,0.46,-0.71,-0.03,-0.28,1.75
401353255,5539,T16,0.98,0.22,0.13,0.42,0.77,1.75
401353255,9584,T21,0.84,0.09,0.35,0.21,0.66,1.5
401353255,3550,T21,-0.2,0.61,1.12,-0.04,1.69,1.5
401353255,9804,T21,0.1,0.63,0.69,0.09,1.4,1.5
401353255,5553,T21,0.07,-0.34,1.35,0.41,1.43,1.5
401353255,9569,T25,0.49,0.39,0.13,0.24,0.76,1.25
401353255,2283,T27,0.94,-0.15,-0.03,0.23,0.06,0.99
401353255,10166,T27,-0.79,-0.38,1.47,0.69,1.78,0.99
401353255,1030,T27,0.73,-1.28,1.25,0.3,0.26,0.99
401353255,9931,T27,0.06,-0.75,1.05,0.64,0.93,0.99
401353255,1600,T27,0.65,-0.26,0.3,0.3,0.34,0.99
401353255,3970,T27,-0.31,0.77,0.71,-0.18,1.3,0.99
401353255,4848,T3,0.76,0.08,1.84,0.56,2.49,3.25
401353255,6954,T3,0.93,0.07,1.98,0.26,2.31,3.25
401353255,4317,T33,-1.23,0.6,0.84,0.53,1.98,0.74
401353255,4355673,T33,1.02,-1.02,0.4,0.34,-0.27,0.74
401353255,10363,T33,2.12,-0.04,-1.07,-0.27,-1.38,0.74
401353255,2552,T33,1.26,0.24,-0.13,-0.62,-0.51,0.74
401353255,3980,T33,-0.17,0.26,0.69,-0.03,0.91,0.74
401353255,4364873,T33,0.49,-0.49,0.96,-0.22,0.25,0.74
401353255,9127,T39,0.38,0.13,0.27,-0.29,0.12,0.49
401353255,769,T39,0.09,0.55,-0.01,-0.14,0.4,0.49
401353255,9687,T39,1.43,-0.09,-0.78,-0.07,-0.93,0.49
401353255,3448,T39,-0.48,-0.02,0.49,0.51,0.98,0.49
401353255,11448,T39,0.26,-0.28,0.31,0.2,0.23,0.49
401353255,4844,T39,0.56,0.12,0.03,-0.21,-0.07,0.49
401353255,6196,T39,-0.72,0.37,0.56,0.28,1.21,0.49
401353255,5771,T39,0.69,0.8,-0.34,-0.65,-0.2,0.49
401353255,4267,T39,0.15,0.93,-0.16,-0.43,0.34,0.49
401353255,774,T48,0.07,0.19,0.39,-0.41,0.17,0.24
401353255,6017,T48,0.13,0.3,0.43,-0.61,0.12,0.24
401353255,3950,T48,0.53,-0.99,0.24,0.45,-0.29,0.24
401353255,10054,T48,0.42,0.24,-0.56,0.15,-0.17,0.24
401353255,11333,T48,1.57,-0.24,-0.75,-0.33,-1.33,0.24
401353255,5902,T48,-0.3,0.18,0.04,0.32,0.54,0.24
401353255,3670,T48,-0.16,-0.2,0.35,0.26,0.4,0.24
401353255,1614,T48,-0.14,0.25,-0.22,0.35,0.38,0.24
401353255,1225,T5,1.9,-0.59,0.82,0.61,0.84,2.75
401353255,9037,T5,0.56,0.98,0.8,0.4,2.19,2.75
401353255,576,T57,-1.67,0.18,1.08,0.4,1.66,-0.01
401353255,6991,T57,-0.95,0.42,0.26,0.27,0.94,-0.01
401353255,3688,T57,0.78,-0.17,-0.23,-0.39,-0.78,-0.01
401353255,10831,T57,-0.57,0.02,0.94,-0.4,0.57,-0.01
401353255,4483,T57,-0.29,0.58,-0.37,0.08,0.29,-0.01
401353255,9243,T62,-0.88,0.83,-0.46,0.25,0.63,-0.26
401353255,4645,T62,-0.12,-0.76,0.18,0.44,-0.13,-0.26
401353255,1293,T62,-0.75,0.53,-0.26,0.22,0.49,-0.26
401353255,10360,T62,0.13,0.35,0.2,-0.93,-0.38,-0.26
401353255,5797,T66,0.86,-0.15,-0.67,-0.55,-1.37,-0.51
401353255,1548,T66,0.13,-0.17,-0.42,-0.04,-0.64,-0.51
401353255,10592,T68,-0.7,-1.5,0.43,0.77,-0.3,-1
401353255,6701,T68,-0.7,-0.37,-0.07,0.14,-0.31,-1
401353255,5548,T7,0.39,0.61,0.81,0.43,1.86,2.25
401353255,1077,T7,0.4,1.02,0.29,0.53,1.84,2.25
401353255,5619,T7,0.57,0.75,0.85,0.07,1.68,2.25
401353255,78,T7,1.24,-0.6,1.28,0.32,1,2.25
401353255,10980,T7,-0.22,1.09,0.38,0.99,2.46,2.25
401353255,3792,T70,-0.15,-0.93,0.34,-0.5,-1.1,-1.25
401353255,707,T70,-0.5,0.21,-1.1,0.14,-0.75,-1.25
401353254,9131,1,2.88,0.35,1.66,-1.3,0.71,3.59
401353254,4989,2,1.41,0.02,1.04,0.87,1.93,3.34
401353254,72,3,1.22,0.38,1.76,-0.27,1.87,3.09
401353254,2552,4,1.47,1.5,-0.64,0.51,1.37,2.84
401353254,4513,5,-0.27,0.32,1.16,1.38,2.86,2.59
401353254,4404991,70,-1.7,0.28,-0.69,0.21,-0.2,-1.91
401353254,5502,CUT,0.15,0.97,-0.3,-1.65,-0.97,-0.82
401353254,10372,CUT,0.41,-1.42,-0.89,-0.42,-2.73,-2.32
401353254,388,CUT,-0.13,-0.61,1.53,-1.62,-0.7,-0.82
401353254,159,CUT,-0.67,-0.71,-3.08,-0.86,-4.65,-5.32
401353254,9584,CUT,-2.66,0.06,-0.81,-0.41,-1.16,-3.82
401353254,6011,CUT,-0.1,0.82,-3.4,0.36,-2.22,-2.32
401353254,6798,CUT,-0.19,-1.69,-1.97,0.53,-3.13,-3.32
